datetime,year,month,day,event,importance,actual,actual_num,forecast,forecast_num,previous,previous_num,surprise,surprise_pct
2023-07-03,2023,7,3,ISM Manufacturing Employment  (Jun),medium,48.1,48.1,50.8,50.8,51.4,51.4,-2.6999999999999957,-5.314960629921252
2023-07-06,2023,7,6,ADP Nonfarm Employment Change  (Jun),high,497K,497000.0,228K,228000.0,267K,267000.0,269000.0,117.98245614035088
2023-07-06,2023,7,6,Initial Jobless Claims,high,248K,248000.0,245K,245000.0,236K,236000.0,3000.0,1.2244897959183674
2023-07-06,2023,7,6,Trade Balance  (May),medium,-69.00B,-69000000000.0,-69.00B,-69000000000.0,-74.40B,-74400000000.0,0.0,0.0
2023-07-06,2023,7,6,ISM Non-Manufacturing PMI  (Jun),high,53.9,53.9,51.0,51.0,50.3,50.3,2.8999999999999986,5.686274509803919
2023-07-06,2023,7,6,JOLTS Job Openings  (May),high,9.824M,9824000.0,9.935M,9935000.0,10.320M,10320000.0,-111000.0,-1.1172622043281328
2023-07-07,2023,7,7,Nonfarm Payrolls  (Jun),high,209K,209000.0,225K,225000.0,306K,306000.0,-16000.0,-7.111111111111111
2023-07-07,2023,7,7,Private Nonfarm Payrolls  (Jun),medium,149K,149000.0,200K,200000.0,259K,259000.0,-51000.0,-25.5
2023-07-07,2023,7,7,U6 Unemployment Rate  (Jun),medium,6.9%,0.069,6.6%,0.066,6.7%,0.067,0.0030000000000000027,4.545454545454549
2023-07-07,2023,7,7,Unemployment Rate  (Jun),high,3.6%,0.036000000000000004,3.6%,0.036000000000000004,3.7%,0.037000000000000005,0.0,0.0
2023-07-13,2023,7,13,Initial Jobless Claims,high,237K,237000.0,250K,250000.0,249K,249000.0,-13000.0,-5.2
2023-07-14,2023,7,14,Michigan Consumer Sentiment  (Jul),medium,72.6,72.6,65.5,65.5,64.4,64.4,7.099999999999994,10.839694656488541
2023-07-14,2023,7,14,Michigan 5-Year Inflation Expectations  (Jul),medium,3.1%,0.031,3.1%,0.031,3.0%,0.03,0.0,0.0
2023-07-14,2023,7,14,Michigan Consumer Expectations  (Jul),medium,69.4,69.4,61.8,61.8,61.5,61.5,7.6000000000000085,12.29773462783173
2023-07-17,2023,7,17,NY Empire State Manufacturing Index  (Jul),medium,1.10,1.1,-4.30,-4.3,6.60,6.6,5.4,125.58139534883723
2023-07-19,2023,7,19,Building Permits  (Jun),medium,1.440M,1440000.0,1.490M,1490000.0,1.496M,1496000.0,-50000.0,-3.3557046979865772
2023-07-19,2023,7,19,Housing Starts (MoM)  (Jun),medium,-8.0%,-0.08,7.2%,0.07200000000000001,15.7%,0.157,-0.15200000000000002,-211.11111111111111
2023-07-19,2023,7,19,Housing Starts  (Jun),medium,1.434M,1434000.0,1.480M,1480000.0,1.559M,1559000.0,-46000.0,-3.1081081081081083
2023-07-20,2023,7,20,Initial Jobless Claims,high,228K,228000.0,242K,242000.0,237K,237000.0,-14000.0,-5.785123966942149
2023-07-20,2023,7,20,Philadelphia Fed Manufacturing Index  (Jul),high,-13.5,-13.5,-10.0,-10.0,-13.7,-13.7,-3.5,-35.0
2023-07-20,2023,7,20,Existing Home Sales (MoM)  (Jun),medium,-3.3%,-0.033,,,0.2%,0.002,,
2023-07-20,2023,7,20,Existing Home Sales  (Jun),high,4.16M,4160000.0,4.20M,4200000.0,4.30M,4300000.0,-40000.0,-0.9523809523809524
2023-07-25,2023,7,25,CB Consumer Confidence  (Jul),high,117.0,117.0,111.8,111.8,110.1,110.1,5.200000000000003,4.651162790697677
2023-07-26,2023,7,26,Building Permits  (Jun),medium,1.441M,1441000.0,1.440M,1440000.0,1.496M,1496000.0,1000.0,0.06944444444444445
2023-07-26,2023,7,26,New Home Sales  (Jun),high,697K,697000.0,725K,725000.0,715K,715000.0,-28000.0,-3.8620689655172415
2023-07-26,2023,7,26,New Home Sales (MoM)  (Jun),medium,-2.5%,-0.025,-0.7%,-0.006999999999999999,6.6%,0.066,-0.018000000000000002,-257.1428571428572
2023-07-27,2023,7,27,Initial Jobless Claims,high,221K,221000.0,235K,235000.0,228K,228000.0,-14000.0,-5.957446808510639
2023-07-27,2023,7,27,Pending Home Sales (MoM)  (Jun),medium,0.3%,0.003,-0.5%,-0.005,-2.5%,-0.025,0.008,160.0
2023-07-27,2023,7,27,Goods Trade Balance  (Jun),medium,-87.84B,-87840000000.0,-91.80B,-91800000000.0,-91.13B,-91130000000.0,3960000000.0,4.313725490196078
2023-07-28,2023,7,28,Michigan Consumer Sentiment  (Jul),medium,71.6,71.6,72.6,72.6,64.4,64.4,-1.0,-1.3774104683195594
2023-07-28,2023,7,28,Michigan 5-Year Inflation Expectations  (Jul),medium,3.0%,0.03,3.1%,0.031,3.0%,0.03,-0.0010000000000000009,-3.2258064516129057
2023-07-28,2023,7,28,Michigan Consumer Expectations  (Jul),medium,68.3,68.3,69.4,69.4,61.5,61.5,-1.1000000000000085,-1.5850144092219143
2023-07-31,2023,7,31,Chicago PMI  (Jul),high,42.8,42.8,43.0,43.0,41.5,41.5,-0.20000000000000284,-0.46511627906977404
2023-08-01,2023,8,1,ISM Manufacturing Employment  (Jul),medium,44.4,44.4,48.0,48.0,48.1,48.1,-3.6000000000000014,-7.500000000000003
2023-08-01,2023,8,1,ISM Manufacturing PMI  (Jul),high,46.4,46.4,46.8,46.8,46.0,46.0,-0.3999999999999986,-0.8547008547008517
2023-08-01,2023,8,1,ISM Manufacturing Prices  (Jul),high,42.6,42.6,42.8,42.8,41.8,41.8,-0.19999999999999574,-0.4672897196261583
2023-08-01,2023,8,1,JOLTS Job Openings  (Jun),high,9.582M,9582000.0,9.610M,9610000.0,9.616M,9616000.0,-28000.0,-0.29136316337148804
2023-08-02,2023,8,2,ADP Nonfarm Employment Change  (Jul),high,324K,324000.0,189K,189000.0,455K,455000.0,135000.0,71.42857142857143
2023-08-03,2023,8,3,Initial Jobless Claims,high,227K,227000.0,227K,227000.0,221K,221000.0,0.0,0.0
2023-08-03,2023,8,3,Nonfarm Productivity (QoQ)  (Q2),medium,3.7%,0.037000000000000005,2.0%,0.02,-1.2%,-0.012,0.017000000000000005,85.00000000000001
2023-08-03,2023,8,3,Unit Labor Costs (QoQ)  (Q2),medium,1.6%,0.016,2.6%,0.026000000000000002,3.3%,0.033,-0.010000000000000002,-38.46153846153847
2023-08-03,2023,8,3,ISM Non-Manufacturing PMI  (Jul),high,52.7,52.7,53.0,53.0,53.9,53.9,-0.29999999999999716,-0.5660377358490513
2023-08-04,2023,8,4,U6 Unemployment Rate  (Jul),medium,6.7%,0.067,6.8%,0.068,6.9%,0.069,-0.0010000000000000009,-1.4705882352941189
2023-08-04,2023,8,4,Unemployment Rate  (Jul),high,3.5%,0.035,3.6%,0.036000000000000004,3.6%,0.036000000000000004,-0.0010000000000000009,-2.77777777777778
2023-08-04,2023,8,4,Nonfarm Payrolls  (Jul),high,187K,187000.0,200K,200000.0,185K,185000.0,-13000.0,-6.5
2023-08-04,2023,8,4,Private Nonfarm Payrolls  (Jul),medium,172K,172000.0,179K,179000.0,128K,128000.0,-7000.0,-3.910614525139665
2023-08-08,2023,8,8,Trade Balance  (Jun),medium,-65.50B,-65500000000.0,-65.00B,-65000000000.0,-68.30B,-68300000000.0,-500000000.0,-0.7692307692307693
2023-08-10,2023,8,10,Initial Jobless Claims,high,248K,248000.0,230K,230000.0,227K,227000.0,18000.0,7.82608695652174
2023-08-11,2023,8,11,Michigan 5-Year Inflation Expectations  (Aug),medium,2.9%,0.028999999999999998,3.0%,0.03,3.0%,0.03,-0.0010000000000000009,-3.3333333333333366
2023-08-11,2023,8,11,Michigan Consumer Expectations  (Aug),medium,67.3,67.3,68.1,68.1,68.3,68.3,-0.7999999999999972,-1.1747430249632853
2023-08-11,2023,8,11,Michigan Consumer Sentiment  (Aug),medium,71.2,71.2,71.0,71.0,71.6,71.6,0.20000000000000284,0.28169014084507443
2023-08-15,2023,8,15,NY Empire State Manufacturing Index  (Aug),medium,-19.00,-19.0,-1.00,-1.0,1.10,1.1,-18.0,-1800.0
2023-08-16,2023,8,16,Building Permits  (Jul),medium,1.442M,1442000.0,1.463M,1463000.0,1.441M,1441000.0,-21000.0,-1.4354066985645932
2023-08-16,2023,8,16,Housing Starts (MoM)  (Jul),medium,3.9%,0.039,2.7%,0.027000000000000003,-11.7%,-0.11699999999999999,0.011999999999999997,44.44444444444443
2023-08-16,2023,8,16,Housing Starts  (Jul),medium,1.452M,1452000.0,1.448M,1448000.0,1.398M,1398000.0,4000.0,0.2762430939226519
2023-08-17,2023,8,17,Initial Jobless Claims,high,239K,239000.0,240K,240000.0,250K,250000.0,-1000.0,-0.4166666666666667
2023-08-17,2023,8,17,Philadelphia Fed Manufacturing Index  (Aug),high,12.0,12.0,-10.0,-10.0,-13.5,-13.5,22.0,220.00000000000003
2023-08-22,2023,8,22,Existing Home Sales (MoM)  (Jul),medium,-2.2%,-0.022000000000000002,,,-3.3%,-0.033,,
2023-08-22,2023,8,22,Existing Home Sales  (Jul),high,4.07M,4070000.0000000005,4.15M,4150000.0000000005,4.16M,4160000.0,-80000.0,-1.9277108433734937
2023-08-23,2023,8,23,New Home Sales  (Jul),high,714K,714000.0,705K,705000.0,684K,684000.0,9000.0,1.276595744680851
2023-08-23,2023,8,23,Building Permits  (Jul),medium,1.443M,1443000.0,1.442M,1442000.0,1.441M,1441000.0,1000.0,0.06934812760055478
2023-08-23,2023,8,23,New Home Sales (MoM)  (Jul),medium,4.4%,0.044000000000000004,0.2%,0.002,-2.8%,-0.027999999999999997,0.042,2100.0
2023-08-24,2023,8,24,Initial Jobless Claims,high,230K,230000.0,240K,240000.0,240K,240000.0,-10000.0,-4.166666666666666
2023-08-25,2023,8,25,Michigan 5-Year Inflation Expectations  (Aug),medium,3.0%,0.03,2.9%,0.028999999999999998,3.0%,0.03,0.0010000000000000009,3.448275862068969
2023-08-25,2023,8,25,Michigan Consumer Expectations  (Aug),medium,65.5,65.5,67.3,67.3,68.3,68.3,-1.7999999999999972,-2.67459138187221
2023-08-25,2023,8,25,Michigan Consumer Sentiment  (Aug),medium,69.5,69.5,71.2,71.2,71.6,71.6,-1.7000000000000028,-2.387640449438206
2023-08-29,2023,8,29,CB Consumer Confidence  (Aug),high,106.1,106.1,116.0,116.0,114.0,114.0,-9.900000000000006,-8.534482758620694
2023-08-29,2023,8,29,JOLTS Job Openings  (Jul),high,8.827M,8827000.0,9.465M,9465000.0,9.165M,9165000.0,-638000.0,-6.7406233491811935
2023-08-30,2023,8,30,ADP Nonfarm Employment Change  (Aug),high,177K,177000.0,195K,195000.0,371K,371000.0,-18000.0,-9.230769230769232
2023-08-30,2023,8,30,Goods Trade Balance  (Jul),medium,-91.18B,-91180000000.0,-89.94B,-89940000000.0,-88.83B,-88830000000.0,-1240000000.0,-1.3786969090504781
2023-08-30,2023,8,30,Pending Home Sales (MoM)  (Jul),medium,0.9%,0.009000000000000001,-0.6%,-0.006,0.4%,0.004,0.015000000000000001,250.0
2023-08-31,2023,8,31,Initial Jobless Claims,high,228K,228000.0,235K,235000.0,232K,232000.0,-7000.0,-2.9787234042553195
2023-08-31,2023,8,31,Chicago PMI  (Aug),high,48.7,48.7,44.1,44.1,42.8,42.8,4.600000000000001,10.430839002267577
2023-09-01,2023,9,1,ISM Manufacturing Prices  (Aug),high,48.4,48.4,43.9,43.9,42.6,42.6,4.5,10.250569476082006
2023-09-01,2023,9,1,ISM Manufacturing PMI  (Aug),high,47.6,47.6,47.0,47.0,46.4,46.4,0.6000000000000014,1.276595744680854
2023-09-01,2023,9,1,ISM Manufacturing Employment  (Aug),medium,48.5,48.5,44.2,44.2,44.4,44.4,4.299999999999997,9.72850678733031
2023-09-01,2023,9,1,Nonfarm Payrolls  (Aug),high,187K,187000.0,170K,170000.0,157K,157000.0,17000.0,10.0
2023-09-01,2023,9,1,U6 Unemployment Rate  (Aug),medium,7.1%,0.071,6.8%,0.068,6.7%,0.067,0.002999999999999989,4.4117647058823355
2023-09-01,2023,9,1,Private Nonfarm Payrolls  (Aug),medium,179K,179000.0,150K,150000.0,155K,155000.0,29000.0,19.333333333333332
2023-09-01,2023,9,1,Unemployment Rate  (Aug),high,3.8%,0.038,3.5%,0.035,3.5%,0.035,0.0029999999999999957,8.571428571428559
2023-09-06,2023,9,6,ISM Non-Manufacturing PMI  (Aug),high,54.5,54.5,52.5,52.5,52.7,52.7,2.0,3.8095238095238098
2023-09-06,2023,9,6,Trade Balance  (Jul),medium,-65.00B,-65000000000.0,-68.00B,-68000000000.0,-63.70B,-63700000000.0,3000000000.0,4.411764705882353
2023-09-07,2023,9,7,Nonfarm Productivity (QoQ)  (Q2),medium,3.5%,0.035,3.7%,0.037000000000000005,-2.1%,-0.021,-0.0020000000000000018,-5.405405405405409
2023-09-07,2023,9,7,Unit Labor Costs (QoQ)  (Q2),medium,2.2%,0.022000000000000002,1.6%,0.016,4.2%,0.042,0.006000000000000002,37.500000000000014
2023-09-07,2023,9,7,Initial Jobless Claims,high,216K,216000.0,234K,234000.0,229K,229000.0,-18000.0,-7.6923076923076925
2023-09-14,2023,9,14,Initial Jobless Claims,high,220K,220000.0,225K,225000.0,217K,217000.0,-5000.0,-2.2222222222222223
2023-09-15,2023,9,15,Michigan Consumer Sentiment  (Sep),medium,67.7,67.7,69.1,69.1,69.5,69.5,-1.3999999999999915,-2.0260492040520863
2023-09-15,2023,9,15,Michigan Consumer Expectations  (Sep),medium,66.3,66.3,66.0,66.0,65.5,65.5,0.29999999999999716,0.45454545454545026
2023-09-15,2023,9,15,Michigan 5-Year Inflation Expectations  (Sep),medium,2.7%,0.027000000000000003,3.0%,0.03,3.0%,0.03,-0.0029999999999999957,-9.999999999999986
2023-09-15,2023,9,15,NY Empire State Manufacturing Index  (Sep),medium,1.90,1.9,-10.00,-10.0,-19.00,-19.0,11.9,119.0
2023-09-19,2023,9,19,Building Permits  (Aug),medium,1.543M,1543000.0,1.440M,1440000.0,1.443M,1443000.0,103000.0,7.152777777777778
2023-09-19,2023,9,19,Housing Starts (MoM)  (Aug),medium,-11.3%,-0.113,,,2.0%,0.02,,
2023-09-19,2023,9,19,Housing Starts  (Aug),medium,1.283M,1283000.0,1.440M,1440000.0,1.447M,1447000.0,-157000.0,-10.902777777777779
2023-09-21,2023,9,21,Current Account  (Q2),medium,-212.1B,-212100000000.0,-221.0B,-221000000000.0,-214.5B,-214500000000.0,8900000000.0,4.027149321266968
2023-09-21,2023,9,21,Initial Jobless Claims,high,201K,201000.0,225K,225000.0,221K,221000.0,-24000.0,-10.666666666666668
2023-09-21,2023,9,21,Philadelphia Fed Manufacturing Index  (Sep),high,-13.5,-13.5,-0.7,-0.7,12.0,12.0,-12.8,-1828.571428571429
2023-09-21,2023,9,21,Existing Home Sales (MoM)  (Aug),medium,-0.7%,-0.006999999999999999,,,-2.2%,-0.022000000000000002,,
2023-09-21,2023,9,21,Existing Home Sales  (Aug),high,4.04M,4040000.0,4.10M,4099999.9999999995,4.07M,4070000.0000000005,-59999.999999999534,-1.4634146341463303
2023-09-26,2023,9,26,Building Permits  (Aug),medium,1.541M,1541000.0,1.543M,1543000.0,1.443M,1443000.0,-2000.0,-0.12961762799740764
2023-09-26,2023,9,26,CB Consumer Confidence  (Sep),high,103.0,103.0,105.5,105.5,108.7,108.7,-2.5,-2.3696682464454977
2023-09-26,2023,9,26,New Home Sales (MoM)  (Aug),medium,-8.7%,-0.087,,,8.0%,0.08,,
2023-09-26,2023,9,26,New Home Sales  (Aug),high,675K,675000.0,700K,700000.0,739K,739000.0,-25000.0,-3.571428571428571
2023-09-28,2023,9,28,Pending Home Sales (MoM)  (Aug),medium,-7.1%,-0.071,-0.8%,-0.008,0.5%,0.005,-0.063,-787.5
2023-09-28,2023,9,28,Initial Jobless Claims,high,204K,204000.0,215K,215000.0,202K,202000.0,-11000.0,-5.116279069767442
2023-09-29,2023,9,29,Goods Trade Balance  (Aug),medium,-84.27B,-84270000000.0,-91.20B,-91200000000.0,-90.92B,-90920000000.0,6930000000.0,7.598684210526316
2023-09-29,2023,9,29,Chicago PMI  (Sep),high,44.1,44.1,47.6,47.6,48.7,48.7,-3.5,-7.352941176470589
2023-09-29,2023,9,29,Michigan 5-Year Inflation Expectations  (Sep),medium,2.8%,0.027999999999999997,2.7%,0.027000000000000003,3.0%,0.03,0.000999999999999994,3.7037037037036806
2023-09-29,2023,9,29,Michigan Consumer Expectations  (Sep),medium,66.0,66.0,66.3,66.3,65.5,65.5,-0.29999999999999716,-0.45248868778280116
2023-09-29,2023,9,29,Michigan Consumer Sentiment  (Sep),medium,68.1,68.1,67.7,67.7,69.5,69.5,0.3999999999999915,0.5908419497784216
2023-10-02,2023,10,2,ISM Manufacturing Employment  (Sep),medium,51.2,51.2,48.3,48.3,48.5,48.5,2.9000000000000057,6.0041407867494945
2023-10-02,2023,10,2,ISM Manufacturing PMI  (Sep),high,49.0,49.0,47.7,47.7,47.6,47.6,1.2999999999999972,2.7253668763102663
2023-10-02,2023,10,2,ISM Manufacturing Prices  (Sep),high,43.8,43.8,48.6,48.6,48.4,48.4,-4.800000000000004,-9.876543209876552
2023-10-03,2023,10,3,JOLTS Job Openings  (Aug),high,9.610M,9610000.0,8.800M,8800000.0,8.920M,8920000.0,810000.0,9.204545454545453
2023-10-04,2023,10,4,ADP Nonfarm Employment Change  (Sep),high,89K,89000.0,153K,153000.0,180K,180000.0,-64000.0,-41.830065359477125
2023-10-04,2023,10,4,ISM Non-Manufacturing PMI  (Sep),high,53.6,53.6,53.6,53.6,54.5,54.5,0.0,0.0
2023-10-05,2023,10,5,Initial Jobless Claims,high,207K,207000.0,210K,210000.0,205K,205000.0,-3000.0,-1.4285714285714286
2023-10-05,2023,10,5,Trade Balance  (Aug),medium,-58.30B,-58300000000.0,-62.30B,-62300000000.0,-64.70B,-64700000000.0,4000000000.0,6.420545746388442
2023-10-06,2023,10,6,Unemployment Rate  (Sep),high,3.8%,0.038,3.7%,0.037000000000000005,3.8%,0.038,0.000999999999999994,2.7027027027026858
2023-10-06,2023,10,6,U6 Unemployment Rate  (Sep),medium,7.0%,0.07,,,7.1%,0.071,,
2023-10-06,2023,10,6,Nonfarm Payrolls  (Sep),high,336K,336000.0,170K,170000.0,227K,227000.0,166000.0,97.6470588235294
2023-10-06,2023,10,6,Private Nonfarm Payrolls  (Sep),medium,263K,263000.0,160K,160000.0,177K,177000.0,103000.0,64.375
2023-10-12,2023,10,12,Initial Jobless Claims,high,209K,209000.0,210K,210000.0,209K,209000.0,-1000.0,-0.4761904761904762
2023-10-13,2023,10,13,Michigan 5-Year Inflation Expectations  (Oct),medium,3.0%,0.03,2.8%,0.027999999999999997,2.8%,0.027999999999999997,0.0020000000000000018,7.1428571428571495
2023-10-13,2023,10,13,Michigan Consumer Expectations  (Oct),medium,60.7,60.7,65.5,65.5,66.0,66.0,-4.799999999999997,-7.3282442748091565
2023-10-13,2023,10,13,Michigan Consumer Sentiment  (Oct),medium,63.0,63.0,67.2,67.2,68.1,68.1,-4.200000000000003,-6.250000000000004
2023-10-16,2023,10,16,NY Empire State Manufacturing Index  (Oct),medium,-4.60,-4.6,-7.00,-7.0,1.90,1.9,2.4000000000000004,34.28571428571429
2023-10-18,2023,10,18,Building Permits  (Sep),medium,1.473M,1473000.0,1.455M,1455000.0,1.541M,1541000.0,18000.0,1.2371134020618557
2023-10-18,2023,10,18,Housing Starts (MoM)  (Sep),medium,7.0%,0.07,,,-12.5%,-0.125,,
2023-10-18,2023,10,18,Housing Starts  (Sep),medium,1.358M,1358000.0,1.380M,1380000.0,1.269M,1269000.0,-22000.0,-1.5942028985507246
2023-10-19,2023,10,19,Existing Home Sales  (Sep),high,3.96M,3960000.0,3.89M,3890000.0,4.04M,4040000.0,70000.0,1.7994858611825193
2023-10-19,2023,10,19,Existing Home Sales (MoM)  (Sep),medium,-2.0%,-0.02,,,-0.7%,-0.006999999999999999,,
2023-10-19,2023,10,19,Initial Jobless Claims,high,198K,198000.0,212K,212000.0,211K,211000.0,-14000.0,-6.60377358490566
2023-10-19,2023,10,19,Philadelphia Fed Manufacturing Index  (Oct),high,-9.0,-9.0,-6.4,-6.4,-13.5,-13.5,-2.5999999999999996,-40.62499999999999
2023-10-25,2023,10,25,Building Permits  (Sep),medium,1.471M,1471000.0,1.473M,1473000.0,1.541M,1541000.0,-2000.0,-0.1357773251866938
2023-10-25,2023,10,25,New Home Sales  (Sep),high,759K,759000.0,680K,680000.0,676K,676000.0,79000.0,11.617647058823529
2023-10-25,2023,10,25,New Home Sales (MoM)  (Sep),medium,12.3%,0.12300000000000001,,,-8.2%,-0.08199999999999999,,
2023-10-26,2023,10,26,Goods Trade Balance  (Sep),medium,-85.78B,-85780000000.0,-86.20B,-86200000000.0,-84.64B,-84640000000.0,420000000.0,0.4872389791183295
2023-10-26,2023,10,26,Initial Jobless Claims,high,210K,210000.0,208K,208000.0,200K,200000.0,2000.0,0.9615384615384616
2023-10-26,2023,10,26,Pending Home Sales (MoM)  (Sep),medium,1.1%,0.011000000000000001,-1.8%,-0.018000000000000002,-7.1%,-0.071,0.029000000000000005,161.11111111111111
2023-10-27,2023,10,27,Michigan 5-Year Inflation Expectations  (Oct),medium,3.0%,0.03,3.0%,0.03,2.8%,0.027999999999999997,0.0,0.0
2023-10-27,2023,10,27,Michigan Consumer Expectations  (Oct),medium,59.3,59.3,60.7,60.7,66.0,66.0,-1.4000000000000057,-2.3064250411861704
2023-10-27,2023,10,27,Michigan Consumer Sentiment  (Oct),medium,63.8,63.8,63.0,63.0,68.1,68.1,0.7999999999999972,1.2698412698412653
2023-10-31,2023,10,31,Chicago PMI  (Oct),high,44.0,44.0,45.0,45.0,44.1,44.1,-1.0,-2.2222222222222223
2023-10-31,2023,10,31,CB Consumer Confidence  (Oct),high,102.6,102.6,100.0,100.0,104.3,104.3,2.5999999999999943,2.5999999999999943
2023-11-01,2023,11,1,JOLTS Job Openings  (Sep),high,9.553M,9553000.0,9.250M,9250000.0,9.497M,9497000.0,303000.0,3.275675675675676
2023-11-01,2023,11,1,ISM Manufacturing PMI  (Oct),high,46.7,46.7,49.0,49.0,49.0,49.0,-2.299999999999997,-4.693877551020402
2023-11-01,2023,11,1,ISM Manufacturing Prices  (Oct),high,45.1,45.1,45.0,45.0,43.8,43.8,0.10000000000000142,0.22222222222222537
2023-11-01,2023,11,1,ISM Manufacturing Employment  (Oct),medium,46.8,46.8,50.3,50.3,51.2,51.2,-3.5,-6.958250497017893
2023-11-01,2023,11,1,ADP Nonfarm Employment Change  (Oct),high,113K,113000.0,150K,150000.0,89K,89000.0,-37000.0,-24.666666666666668
2023-11-02,2023,11,2,Initial Jobless Claims,high,217K,217000.0,210K,210000.0,212K,212000.0,7000.0,3.3333333333333335
2023-11-02,2023,11,2,Nonfarm Productivity (QoQ)  (Q3),medium,4.7%,0.047,4.1%,0.040999999999999995,3.6%,0.036000000000000004,0.006000000000000005,14.634146341463431
2023-11-02,2023,11,2,Unit Labor Costs (QoQ)  (Q3),medium,-0.8%,-0.008,0.7%,0.006999999999999999,3.2%,0.032,-0.015,-214.28571428571428
2023-11-03,2023,11,3,Nonfarm Payrolls  (Oct),high,150K,150000.0,180K,180000.0,297K,297000.0,-30000.0,-16.666666666666664
2023-11-03,2023,11,3,Private Nonfarm Payrolls  (Oct),medium,99K,99000.0,158K,158000.0,246K,246000.0,-59000.0,-37.34177215189873
2023-11-03,2023,11,3,U6 Unemployment Rate  (Oct),medium,7.2%,0.07200000000000001,,,7.0%,0.07,,
2023-11-03,2023,11,3,Unemployment Rate  (Oct),high,3.9%,0.039,3.8%,0.038,3.8%,0.038,0.0010000000000000009,2.6315789473684235
2023-11-03,2023,11,3,ISM Non-Manufacturing PMI  (Oct),high,51.8,51.8,53.0,53.0,53.6,53.6,-1.2000000000000028,-2.2641509433962317
2023-11-07,2023,11,7,Trade Balance  (Sep),medium,-61.50B,-61500000000.0,-59.90B,-59900000000.0,-58.70B,-58700000000.0,-1600000000.0,-2.671118530884808
2023-11-09,2023,11,9,Initial Jobless Claims,high,217K,217000.0,215K,215000.0,220K,220000.0,2000.0,0.9302325581395349
2023-11-10,2023,11,10,Michigan Consumer Sentiment  (Nov),medium,60.4,60.4,63.7,63.7,63.8,63.8,-3.3000000000000043,-5.180533751962329
2023-11-10,2023,11,10,Michigan Consumer Expectations  (Nov),medium,56.9,56.9,59.5,59.5,59.3,59.3,-2.6000000000000014,-4.369747899159666
2023-11-10,2023,11,10,Michigan 5-Year Inflation Expectations  (Nov),medium,3.2%,0.032,3.0%,0.03,3.0%,0.03,0.0020000000000000018,6.666666666666673
2023-11-15,2023,11,15,NY Empire State Manufacturing Index  (Nov),medium,9.10,9.1,-2.80,-2.8,-4.60,-4.6,11.899999999999999,425.0
2023-11-16,2023,11,16,Initial Jobless Claims,high,231K,231000.0,220K,220000.0,218K,218000.0,11000.0,5.0
2023-11-16,2023,11,16,Philadelphia Fed Manufacturing Index  (Nov),high,-5.9,-5.9,-9.0,-9.0,-9.0,-9.0,3.0999999999999996,34.444444444444436
2023-11-17,2023,11,17,Building Permits  (Oct),medium,1.487M,1487000.0,1.450M,1450000.0,1.471M,1471000.0,37000.0,2.5517241379310347
2023-11-17,2023,11,17,Housing Starts (MoM)  (Oct),medium,1.9%,0.019,,,3.1%,0.031,,
2023-11-17,2023,11,17,Housing Starts  (Oct),medium,1.372M,1372000.0,1.345M,1345000.0,1.346M,1346000.0,27000.0,2.0074349442379185
2023-11-21,2023,11,21,Existing Home Sales (MoM)  (Oct),medium,-4.1%,-0.040999999999999995,,,-2.2%,-0.022000000000000002,,
2023-11-21,2023,11,21,Existing Home Sales  (Oct),high,3.79M,3790000.0,3.90M,3900000.0,3.95M,3950000.0,-110000.0,-2.8205128205128207
2023-11-22,2023,11,22,Initial Jobless Claims,high,209K,209000.0,225K,225000.0,233K,233000.0,-16000.0,-7.111111111111111
2023-11-22,2023,11,22,Michigan 5-Year Inflation Expectations  (Nov),medium,3.2%,0.032,3.2%,0.032,3.2%,0.032,0.0,0.0
2023-11-22,2023,11,22,Michigan Consumer Expectations  (Nov),medium,56.8,56.8,56.9,56.9,56.9,56.9,-0.10000000000000142,-0.175746924428825
2023-11-22,2023,11,22,Michigan Consumer Sentiment  (Nov),medium,61.3,61.3,60.4,60.4,63.8,63.8,0.8999999999999986,1.4900662251655605
2023-11-27,2023,11,27,New Home Sales (MoM)  (Oct),medium,-5.6%,-0.055999999999999994,-4.5%,-0.045,8.6%,0.086,-0.010999999999999996,-24.444444444444436
2023-11-27,2023,11,27,New Home Sales  (Oct),high,679K,679000.0,721K,721000.0,719K,719000.0,-42000.0,-5.825242718446602
2023-11-27,2023,11,27,Building Permits  (Oct),medium,1.498M,1498000.0,1.487M,1487000.0,1.471M,1471000.0,11000.0,0.7397444519166106
2023-11-28,2023,11,28,CB Consumer Confidence  (Nov),high,102.0,102.0,101.0,101.0,99.1,99.1,1.0,0.9900990099009901
2023-11-29,2023,11,29,Goods Trade Balance  (Oct),medium,-89.84B,-89840000000.0,-86.70B,-86700000000.0,-86.84B,-86840000000.0,-3140000000.0,-3.621683967704729
2023-11-30,2023,11,30,Initial Jobless Claims,high,218K,218000.0,220K,220000.0,211K,211000.0,-2000.0,-0.9090909090909091
2023-11-30,2023,11,30,Chicago PMI  (Nov),high,55.8,55.8,45.4,45.4,44.0,44.0,10.399999999999999,22.907488986784138
2023-11-30,2023,11,30,Pending Home Sales (MoM)  (Oct),medium,-1.5%,-0.015,-2.0%,-0.02,1.0%,0.01,0.005000000000000001,25.000000000000007
2023-12-01,2023,12,1,ISM Manufacturing Employment  (Nov),medium,45.8,45.8,,,46.8,46.8,,
